2025-07-10 15:42:45 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 11:49:17 | ContentQualityReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:49:17 | reports.base | INFO | wrapper:276 | Function run_report executed in 10.376 seconds
2025-07-16 11:49:26 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:49:26 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:49:26 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:49:26 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:49:26 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:49:26 | TrendsReport | INFO | get_logger:150 | Logger initialized for module: TrendsReport
2025-07-16 11:49:26 | TrendsReport | INFO | __init__:34 | Initialized TrendsReport with 15253 records
2025-07-16 11:49:26 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:49:26 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:49:29 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:49:29 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:49:29 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:49:29 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.977 seconds
2025-07-16 11:49:29 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 11:49:32 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 11:49:32 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 11:49:32 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 11:49:32 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.904 seconds
2025-07-16 11:49:32 | TrendsReport | INFO | export_results:253 | Export prepared for trends_report
2025-07-16 11:49:32 | TrendsReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:49:32 | reports.base | INFO | wrapper:276 | Function run_report executed in 6.155 seconds
2025-07-16 11:49:34 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:49:34 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:49:34 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:49:34 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:49:34 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 11:49:34 | ContentQualityReport | INFO | get_logger:150 | Logger initialized for module: ContentQualityReport
2025-07-16 11:49:34 | ContentQualityReport | INFO | __init__:34 | Initialized ContentQualityReport with 15253 records
2025-07-16 11:49:34 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 11:49:34 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 11:49:39 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 11:49:39 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 11:49:39 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.898 seconds
2025-07-16 11:49:39 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 11:49:44 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 11:49:44 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 11:49:44 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 4.751 seconds
2025-07-16 11:49:45 | ContentQualityReport | INFO | export_results:253 | Export prepared for contentquality_report
2025-07-16 11:49:45 | ContentQualityReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 11:49:45 | reports.base | INFO | wrapper:276 | Function run_report executed in 10.378 seconds
2025-07-16 11:58:54 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 11:58:54 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 11:58:54 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 11:58:54 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 11:58:54 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:00:04 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:00:04 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:00:04 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:00:04 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:00:04 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:00:04 | TrendsReport | INFO | get_logger:150 | Logger initialized for module: TrendsReport
2025-07-16 12:00:04 | TrendsReport | INFO | __init__:34 | Initialized TrendsReport with 15253 records
2025-07-16 12:00:04 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:00:04 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 12:00:07 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 12:00:07 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 12:00:07 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 12:00:07 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.894 seconds
2025-07-16 12:00:07 | reports.trends | INFO | get_logger:150 | Logger initialized for module: reports.trends
2025-07-16 12:00:10 | TrendsReport | INFO | _prepare_time_series_data:133 | Prepared time series data with 30093 activities
2025-07-16 12:00:10 | TrendsReport | INFO | _calculate_monthly_trends:204 | Calculated monthly trends for 12 months
2025-07-16 12:00:10 | TrendsReport | INFO | generate_analysis:77 | Trends analysis completed: 12 months of data analyzed
2025-07-16 12:00:10 | reports.trends | INFO | wrapper:276 | Function generate_analysis executed in 2.847 seconds
2025-07-16 12:00:10 | TrendsReport | INFO | export_results:253 | Export prepared for trends_report
2025-07-16 12:00:10 | TrendsReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:00:10 | reports.base | INFO | wrapper:276 | Function run_report executed in 6.031 seconds
2025-07-16 12:00:42 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:00:42 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:00:42 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:00:42 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:00:42 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:11:49 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:11:49 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:11:49 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:11:49 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:11:49 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:11:49 | EngagementReport | INFO | get_logger:150 | Logger initialized for module: EngagementReport
2025-07-16 12:11:49 | EngagementReport | INFO | __init__:34 | Initialized EngagementReport with 15253 records
2025-07-16 12:11:49 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:11:49 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 12:11:49 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 12:11:49 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 12:11:49 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.017 seconds
2025-07-16 12:11:49 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 12:11:49 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 12:11:49 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 12:11:49 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.020 seconds
2025-07-16 12:11:49 | EngagementReport | INFO | export_results:253 | Export prepared for engagement_report
2025-07-16 12:11:49 | EngagementReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:11:49 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.201 seconds
2025-07-16 12:11:51 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:11:51 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:11:51 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:11:51 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:11:51 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:12:01 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:12:01 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:12:01 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:12:01 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:12:01 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:12:01 | EngagementReport | INFO | get_logger:150 | Logger initialized for module: EngagementReport
2025-07-16 12:12:01 | EngagementReport | INFO | __init__:34 | Initialized EngagementReport with 15253 records
2025-07-16 12:12:01 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:12:01 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 12:12:01 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 12:12:01 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 12:12:01 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.018 seconds
2025-07-16 12:12:01 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 12:12:01 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 12:12:01 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 12:12:01 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.020 seconds
2025-07-16 12:12:01 | EngagementReport | INFO | export_results:253 | Export prepared for engagement_report
2025-07-16 12:12:01 | EngagementReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:12:01 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.182 seconds
2025-07-16 12:12:51 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:12:51 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:12:51 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:12:51 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:12:51 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:12:51 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-16 12:12:51 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-16 12:12:51 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:12:51 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 12:12:51 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 12:12:51 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 12:12:51 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 12:12:51 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.051 seconds
2025-07-16 12:12:51 | reports.responsiveness | INFO | get_logger:150 | Logger initialized for module: reports.responsiveness
2025-07-16 12:12:51 | ResponsivenessReport | INFO | _calculate_response_times:113 | Calculated response times for 2008 email exchanges
2025-07-16 12:12:51 | ResponsivenessReport | INFO | _calculate_response_statistics:163 | Response statistics calculated: avg 22.1 hrs, median 3.7 hrs
2025-07-16 12:12:51 | ResponsivenessReport | INFO | generate_analysis:72 | Responsiveness analysis completed: 15253 emails analyzed, 2008 with calculable response times
2025-07-16 12:12:51 | reports.responsiveness | INFO | wrapper:276 | Function generate_analysis executed in 0.063 seconds
2025-07-16 12:12:51 | ResponsivenessReport | INFO | export_results:253 | Export prepared for responsiveness_report
2025-07-16 12:12:51 | ResponsivenessReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:12:51 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.285 seconds
2025-07-16 12:13:21 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:13:21 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:13:21 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:13:21 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:13:21 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:13:21 | ClientMappingReport | INFO | get_logger:150 | Logger initialized for module: ClientMappingReport
2025-07-16 12:13:21 | ClientMappingReport | INFO | __init__:34 | Initialized ClientMappingReport with 15253 records
2025-07-16 12:13:21 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:13:22 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 12:13:22 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 12:13:22 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 12:13:22 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 12:13:22 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 12:13:22 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.214 seconds
2025-07-16 12:13:22 | reports.client_mapping | INFO | get_logger:150 | Logger initialized for module: reports.client_mapping
2025-07-16 12:13:22 | ClientMappingReport | INFO | _extract_client_domains:102 | Extracted domains for 15253 records, 172 unique client domains
2025-07-16 12:13:22 | ClientMappingReport | INFO | _create_communication_matrix:206 | Created communication matrix with 172 client domains
2025-07-16 12:13:22 | ClientMappingReport | INFO | _analyze_engagement_gaps:279 | Engagement gap analysis completed: 0 clients with meeting/email gaps
2025-07-16 12:13:22 | ClientMappingReport | INFO | generate_analysis:74 | Client mapping analysis completed: 172 unique client domains identified
2025-07-16 12:13:22 | reports.client_mapping | INFO | wrapper:276 | Function generate_analysis executed in 0.213 seconds
2025-07-16 12:13:22 | ClientMappingReport | INFO | export_results:253 | Export prepared for clientmapping_report
2025-07-16 12:13:22 | ClientMappingReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:13:22 | reports.base | INFO | wrapper:276 | Function run_report executed in 0.656 seconds
2025-07-16 12:14:08 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 12:14:08 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 12:14:08 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 12:14:08 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 12:14:08 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 12:14:08 | ContentQualityReport | INFO | get_logger:150 | Logger initialized for module: ContentQualityReport
2025-07-16 12:14:08 | ContentQualityReport | INFO | __init__:34 | Initialized ContentQualityReport with 15253 records
2025-07-16 12:14:08 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 12:14:09 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 12:14:11 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 12:14:11 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 12:14:11 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 2.974 seconds
2025-07-16 12:14:11 | reports.content_quality | INFO | get_logger:150 | Logger initialized for module: reports.content_quality
2025-07-16 12:14:14 | ContentQualityReport | INFO | _calculate_substance_scores:116 | Calculated substance scores for 15253 emails
2025-07-16 12:14:14 | ContentQualityReport | INFO | generate_analysis:73 | Content quality analysis completed: 15253 emails analyzed, avg score 6.24
2025-07-16 12:14:14 | reports.content_quality | INFO | wrapper:276 | Function generate_analysis executed in 2.719 seconds
2025-07-16 12:14:15 | ContentQualityReport | INFO | export_results:253 | Export prepared for contentquality_report
2025-07-16 12:14:15 | ContentQualityReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 12:14:15 | reports.base | INFO | wrapper:276 | Function run_report executed in 6.167 seconds
2025-07-16 15:31:52 | logger | INFO | get_logger:326 | Logger initialized for module: logger
2025-07-16 15:31:52 | logger | INFO | <module>:703 | Enhanced logging system initialized successfully
2025-07-16 15:31:52 | system | INFO | get_logger:326 | Logger initialized for module: system
2025-07-16 15:31:52 | system | INFO | log_system_info:348 | System Information: {'python_version': '3.13.1 (tags/v3.13.1:0671451, Dec  3 2024, 19:06:28) [MSC v.1942 64 bit (AMD64)]', 'platform': 'win32', 'cpu_count': 12, 'memory_total_gb': 15.72, 'disk_free_gb': 66.96}
2025-07-16 15:32:03 | matplotlib.font_manager | INFO | _load_fontmanager:1639 | generated new fontManager
2025-07-16 16:01:04 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 16:01:04 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-16 16:01:04 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:01:04 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:01:04 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:01:04 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:01:04 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:24 | logger | INFO | get_logger:150 | Logger initialized for module: logger
2025-07-16 16:22:24 | logger | INFO | <module>:293 | Logging system initialized successfully
2025-07-16 16:22:25 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:22:25 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:22:25 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:22:25 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:22:25 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:29 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:22:29 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:22:29 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:22:29 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:22:29 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:29 | __main__ | INFO | _load_data:97 | Starting data loading process
2025-07-16 16:22:29 | ExcelDataLoader | INFO | get_logger:150 | Logger initialized for module: ExcelDataLoader
2025-07-16 16:22:29 | ExcelDataLoader | INFO | __init__:25 | ExcelDataLoader initialized
2025-07-16 16:22:29 | data.loader | INFO | get_logger:150 | Logger initialized for module: data.loader
2025-07-16 16:22:29 | ExcelDataLoader | INFO | load_from_file:52 | Loading Excel file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-16 16:22:30 | ExcelDataLoader | INFO | _find_header_row:214 | Found header row at index 5 with 100.0% match
2025-07-16 16:22:30 | ExcelDataLoader | INFO | load_from_file:56 | Found headers at row: 5
2025-07-16 16:22:32 | ExcelDataLoader | INFO | load_from_file:61 | Successfully loaded Excel file with shape: (15253, 11)
2025-07-16 16:22:32 | ExcelDataLoader | INFO | _check_required_columns:341 | Found column mappings: ['Meeting Subject -> Meeting Subject', 'Organizer -> Organizer', 'Attendees -> Attendees', 'Email Subject -> Meeting Subject', 'Mail Sender -> Mail Sender', 'Mail Receiver -> Mail Sender', 'Email Body Content -> Email Body Content', 'Direction -> Direction', 'Email Time (BST/GMT) -> Email Time (BST/GMT)', 'Meeting Time (BST/GMT) -> Email Time (BST/GMT)', 'Time Delta (hrs) -> Time Delta (hrs)']
2025-07-16 16:22:32 | ExcelDataLoader | WARNING | _check_data_quality:377 | Found 1746 duplicate records
2025-07-16 16:22:33 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15253 invalid email formats in column 'Mail Sender' (100.00%)
2025-07-16 16:22:33 | ExcelDataLoader | WARNING | _validate_email_format:409 | Found 15249 invalid email formats in column 'Mail Receiver' (100.00%)
2025-07-16 16:22:33 | ExcelDataLoader | INFO | _validate_data:172 | Data validation passed for assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-16 16:22:33 | data.loader | INFO | wrapper:276 | Function load_from_file executed in 3.714 seconds
2025-07-16 16:22:33 | __main__ | INFO | _load_data:116 | Data loaded from file: assets\excel\MAILBOX ANALYTICS REPORT - Katie Waugh final.xlsx
2025-07-16 16:22:33 | DataProcessor | INFO | get_logger:150 | Logger initialized for module: DataProcessor
2025-07-16 16:22:33 | DataProcessor | INFO | __init__:24 | DataProcessor initialized
2025-07-16 16:22:33 | data.processor | INFO | get_logger:150 | Logger initialized for module: data.processor
2025-07-16 16:22:33 | DataProcessor | INFO | _clean_column_names:99 | Column name cleaning completed. Renamed 11 columns
2025-07-16 16:22:33 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Email Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-16 16:22:33 | DataProcessor | INFO | _parse_datetime_column:168 | Successfully parsed Meeting Time (BST/GMT) with format %Y-%m-%d %H:%M:%S (100.00% success)
2025-07-16 16:22:33 | DataProcessor | INFO | _recalculate_time_delta:213 | Time delta statistics - Min: -48.00 hrs, Max: 278.12 hrs, Mean: 3.22 hrs
2025-07-16 16:22:33 | DataProcessor | INFO | _process_datetime_columns:143 | Datetime processing completed
2025-07-16 16:22:33 | DataProcessor | INFO | _clean_text_columns:244 | Text cleaning completed
2025-07-16 16:22:34 | DataProcessor | INFO | _extract_features:297 | Feature extraction completed
2025-07-16 16:22:34 | DataProcessor | WARNING | _validate_processed_data:467 | Found 166 records with extreme time deltas (>168 hrs)
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Subject' null rate: 0.01%
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Subject' null rate: 2.69%
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Meeting Time (BST/GMT)' null rate: 0.00%
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:491 | Column 'Email Time (BST/GMT)' null rate: 0.00%
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:496 | Unique meetings: 430 (2.82% of total)
2025-07-16 16:22:34 | DataProcessor | INFO | _log_data_quality_metrics:501 | Unique emails: 3898 (25.56% of total)
2025-07-16 16:22:34 | DataProcessor | INFO | process_data:58 | Data processing completed successfully. Final shape: (15253, 24)
2025-07-16 16:22:34 | data.processor | INFO | wrapper:276 | Function process_data executed in 1.795 seconds
2025-07-16 16:22:34 | __main__ | INFO | _load_data:126 | Data processing completed. Shape: (15253, 24)
2025-07-16 16:22:34 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:22:34 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:22:34 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:22:34 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:22:34 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:39 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:22:39 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:22:39 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:22:39 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:22:39 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:39 | EngagementReport | INFO | get_logger:150 | Logger initialized for module: EngagementReport
2025-07-16 16:22:39 | EngagementReport | INFO | __init__:34 | Initialized EngagementReport with 15253 records
2025-07-16 16:22:39 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
2025-07-16 16:22:39 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 16:22:39 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 16:22:39 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 16:22:39 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.045 seconds
2025-07-16 16:22:39 | reports.engagement | INFO | get_logger:150 | Logger initialized for module: reports.engagement
2025-07-16 16:22:39 | EngagementReport | INFO | generate_analysis:50 | Found 544 unique meetings
2025-07-16 16:22:39 | EngagementReport | INFO | generate_analysis:105 | Engagement analysis completed: 543/544 meetings have email correspondence (99.8%)
2025-07-16 16:22:39 | reports.engagement | INFO | wrapper:276 | Function generate_analysis executed in 0.028 seconds
2025-07-16 16:22:40 | EngagementReport | INFO | export_results:253 | Export prepared for engagement_report
2025-07-16 16:22:40 | EngagementReport | INFO | run_report:312 | Report execution completed successfully
2025-07-16 16:22:40 | reports.base | INFO | wrapper:276 | Function run_report executed in 1.215 seconds
2025-07-16 16:22:49 | __main__ | INFO | get_logger:150 | Logger initialized for module: __main__
2025-07-16 16:22:49 | __main__ | INFO | __init__:37 | Initializing Excel Dashboard Application
2025-07-16 16:22:49 | DashboardLayout | INFO | get_logger:150 | Logger initialized for module: DashboardLayout
2025-07-16 16:22:49 | DashboardLayout | INFO | __init__:30 | DashboardLayout initialized
2025-07-16 16:22:49 | __main__ | INFO | run:215 | Starting Excel Dashboard Application
2025-07-16 16:22:49 | ResponsivenessReport | INFO | get_logger:150 | Logger initialized for module: ResponsivenessReport
2025-07-16 16:22:49 | ResponsivenessReport | INFO | __init__:34 | Initialized ResponsivenessReport with 15253 records
2025-07-16 16:22:49 | reports.base | INFO | get_logger:150 | Logger initialized for module: reports.base
